time,AT,BE,BG,CH,CZ,DE,EL,ES,FI,FR,HR,HU,IE,IT,LV,PT,RO,SE,SI,SK
6727,0.521126694,0.241229999,0.106247089,0.1612686,0.26820356,0.718764728,0.06852772,0.144394561,0.551638063,0.327726987,0.087492111,0.487429424,0.166618656,0.296087437,0.239398614,0.197479645,0.329641835,0.411438521,0.20375645,0.321185107
6728,0.522833002,0.240846492,0.103787519,0.163286347,0.242946138,0.71842839,0.115127971,0.143468421,0.526752987,0.326387818,0.087059407,0.539906124,0.168858979,0.304427868,0.282576911,0.212240979,0.322821837,0.416673535,0.206008003,0.311285255
6729,0.53767643,0.239828361,0.097039293,0.163131382,0.249831423,0.725150043,0.062063451,0.143145426,0.525122192,0.328996758,0.0878331,0.56606422,0.171437615,0.333709668,0.278294033,0.221889908,0.300662125,0.415268121,0.210770024,0.589908064
6730,0.54431756,0.2404117,0.10994666,0.167980014,0.239414791,0.724381947,0.037894399,0.142721366,0.521486288,0.329421931,0.087583781,0.561384817,0.171127873,0.374003986,0.24870554,0.234296092,0.264644714,0.405222901,0.212293469,0.35137376
6731,0.525799574,0.240891492,0.096686568,0.169933435,0.232021931,0.717088258,0.042917772,0.142721366,0.519302994,0.325360561,0.087443667,0.615402812,0.170046097,0.361643491,0.201435696,0.275406568,0.233872612,0.40820993,0.221702832,0.440947663
6732,0.52391609,0.239923337,0.093436056,0.178926903,0.230106433,0.713677509,0.038839218,0.142721366,0.517749005,0.331697496,0.087097913,0.725889208,0.168825525,0.381342873,0.197200754,0.261263361,0.227635733,0.411514642,0.223980672,0.403137752
6733,0.537932555,0.239850788,0.087056245,0.19180654,0.222212764,0.718915822,0.033663648,0.141213896,0.515266273,0.337856689,0.086961206,0.553436923,0.169697756,0.444446249,0.193742618,0.253110431,0.216401836,0.420629646,0.221489591,0.834140811
6734,0.529206453,0.240501919,0.087056245,0.182842614,0.222743941,0.73803106,0.033645178,0.141213896,0.517100216,0.347989688,0.087046963,0.723778941,0.168334112,0.454329637,0.194124963,0.248852543,0.205654526,0.419941412,0.226912653,0.828815256
6735,0.530579478,0.235659445,0.087056245,0.178670902,0.229927273,0.741938282,0.033645178,0.141213896,0.516473733,0.367381637,0.088099898,0.63685279,0.169532988,0.45500329,0.191240956,0.226905207,0.19816675,0.460924075,0.231999117,0.551310969
6736,0.531582618,0.236317335,0.093436056,0.179370347,0.220826982,0.723053773,0.036716599,0.142721366,0.516020149,0.337615954,0.091174819,0.697103384,0.167697724,0.437644512,0.195845695,0.222534733,0.186327873,0.4550641,0.252802437,0.825024347
6737,0.513299513,0.237555846,0.093436056,0.171315728,0.221977409,0.712462916,0.036716599,0.142721366,0.517544982,0.325496233,0.095919738,0.473930373,0.166918475,0.435028234,0.194133651,0.187884922,0.183491935,0.42697731,0.279706451,0.818015564
6738,0.508892221,0.238147295,0.084181414,0.171823437,0.227846656,0.711447977,0.036515984,0.142299215,0.516253803,0.346701715,0.096603101,0.748902065,0.166131531,0.413004187,0.193473834,0.170800624,0.18523139,0.424484069,0.323885869,0.464799204
6739,0.522164396,0.236771614,0.093436056,0.172995005,0.267487178,0.705786864,0.036716599,0.142721366,0.519221585,0.332175114,0.094363305,0.563689057,0.166788622,0.414599366,0.193730743,0.174340897,0.190151166,0.487146596,0.326025234,0.534893004
6740,0.497674626,0.237848221,0.093436056,0.155293554,0.267261355,0.707896791,0.036716599,0.142721366,0.518832127,0.324997786,0.151278399,0.513388812,0.165842977,0.407743683,0.186417145,0.18031703,0.187933396,0.487135682,0.30835948,0.55941272
6741,0.504661298,0.237264716,0.093436056,0.156826477,0.276763404,0.724122543,0.036716599,0.142721366,0.518956841,0.32200493,0.163328493,0.494828324,0.166090227,0.409748215,0.183461612,0.176956139,0.189331193,0.487881724,0.311527882,0.674491574
6742,0.480079578,0.237348957,0.093436056,0.154361546,0.258297499,0.717557344,0.036716599,0.142721366,0.517766206,0.310382642,0.265483966,0.621521917,0.168946934,0.421997964,0.190354303,0.181194748,0.195850379,0.459527891,0.304446381,0.811206852
6743,0.457747985,0.237310506,0.093436056,0.152490771,0.250135933,0.707086876,0.036733345,0.142721366,0.516345683,0.301632875,0.376480492,0.54887503,0.167186688,0.374652662,0.203889401,0.174136022,0.179434098,0.437583551,0.296807485,0.655280548
6744,0.462206869,0.237109289,0.093436056,0.154735912,0.250248232,0.698064409,0.036737549,0.143863291,0.517233982,0.310241495,0.478360672,0.581392287,0.166390401,0.319600474,0.27094637,0.180563578,0.172817583,0.437187827,0.27856925,0.559730479
6745,0.464940853,0.23725008,0.093436056,0.159006731,0.251303799,0.696700626,0.036741754,0.143863291,0.517031619,0.324946924,0.41161121,0.679021172,0.165696085,0.287956244,0.562626993,0.19710808,0.17546525,0.400554874,0.258070638,0.355521821
6746,0.468009199,0.236669737,0.093436056,0.165021344,0.2524045,0.705795746,0.036745958,0.144087246,0.517376245,0.358342395,0.361059099,0.647982235,0.165689287,0.288657559,0.323549228,0.230013797,0.179812235,0.391831173,0.241375671,0.25446972
6747,0.471632572,0.236266482,0.093436056,0.184298737,0.282310489,0.728224832,0.03676498,0.144264387,0.516533689,0.360218984,0.232107225,0.729088895,0.165533693,0.2921876,0.200900805,0.212153053,0.189907253,0.394362343,0.221660034,0.233787725
6748,0.468332386,0.236238222,0.093436056,0.189515601,0.268687247,0.716414753,0.03676498,0.144206908,0.517711333,0.362040946,0.165649376,0.631837278,0.165975097,0.306632339,0.203878724,0.21954564,0.173403,0.39370509,0.214831888,0.218434193
6749,0.462109458,0.23574646,0.093436056,0.190315823,0.295416334,0.710523101,0.03673404,0.144385447,0.519151011,0.352312563,0.101649162,0.587167936,0.167732299,0.314123425,0.208865774,0.232544104,0.173332931,0.395863282,0.207447523,0.223384956
6750,0.475743189,0.235570384,0.093436056,0.181235928,0.231103061,0.69934139,0.036766723,0.142984208,0.519906157,0.328861036,0.089817815,0.585663487,0.165691828,0.316880022,0.211807451,0.246308038,0.176828499,0.397277166,0.199863816,0.233877887
6751,0.469952779,0.235354255,0.093436056,0.198430765,0.224630433,0.709149894,0.039351639,0.144594752,0.517296503,0.377728859,0.109519956,0.629728307,0.165599142,0.396025109,0.221208482,0.227237366,0.203095589,0.397559115,0.206161968,0.268740887
6752,0.47961018,0.235354255,0.093436056,0.211780614,0.22230725,0.714016923,0.037704242,0.142721366,0.516054387,0.378904321,0.11286916,0.681637587,0.165728777,0.388500773,0.221624481,0.21677977,0.20551619,0.396547313,0.19854409,0.309204992
6753,0.508757863,0.236427363,0.095280556,0.21305675,0.220024587,0.719901797,0.040744109,0.140293862,0.514751192,0.392982159,0.119153093,0.612505561,0.166532984,0.425683855,0.208116966,0.218441445,0.210145613,0.396646681,0.208266175,0.265109511
6754,0.504420879,0.238028102,0.093436056,0.214553691,0.231346163,0.729539024,0.041277374,0.142721366,0.514400081,0.406447825,0.135983219,0.942983734,0.166550692,0.47316221,0.194761844,0.252439337,0.220016937,0.405789109,0.217489658,0.261163579
6755,0.501569066,0.237501738,0.093436056,0.234821349,0.216505663,0.740364595,0.038664086,0.142721366,0.514182116,0.438310337,0.164771953,0.897783992,0.167410924,0.540484942,0.19212553,0.282773538,0.210842442,0.404900377,0.232546809,0.287092798
6756,0.53191479,0.237687904,0.093436056,0.255835245,0.21842358,0.754624369,0.038139509,0.142721366,0.515311829,0.47497151,0.123141009,0.835140473,0.168568232,0.619133383,0.19326718,0.301172916,0.201668879,0.399998879,0.257955367,0.272501509
6757,0.544520089,0.238042664,0.093436056,0.25776321,0.218846752,0.747172605,0.037960587,0.142721366,0.515302737,0.41108136,0.105165316,0.840987263,0.169381935,0.574213762,0.194063531,0.252350768,0.19977841,0.402472694,0.266688492,0.255226332
6758,0.574241521,0.23897092,0.093436056,0.269673719,0.216210632,0.749149418,0.039396545,0.142102893,0.513511052,0.430196632,0.096244775,0.912371406,0.171052939,0.593012606,0.197561809,0.212020151,0.195163705,0.403831457,0.284152346,0.227347248
6759,0.614192829,0.242279597,0.093436056,0.250669279,0.218578776,0.739324473,0.036841113,0.142102893,0.511808228,0.409953686,0.09168947,0.943375912,0.17205703,0.58689946,0.189275791,0.194431376,0.185341196,0.403651415,0.274139169,0.210568859
6760,0.621635604,0.241428636,0.093436056,0.250388399,0.212071856,0.724136264,0.037926532,0.142721366,0.513631739,0.421724941,0.089210802,0.603867639,0.171207163,0.546648845,0.184352542,0.173274111,0.17696825,0.412009332,0.248159201,0.206584856
6761,0.593608874,0.240147617,0.093436056,0.22732783,0.213681628,0.709456555,0.036733345,0.142102893,0.513913851,0.42712902,0.086908826,0.607803935,0.174398022,0.513257742,0.192698698,0.178087461,0.178837282,0.415343429,0.238446212,0.206387446
6762,0.583783842,0.240585534,0.093436056,0.205067183,0.212646273,0.708384413,0.037378844,0.141744492,0.514388433,0.426109715,0.086716712,0.721074796,0.203400834,0.541319259,0.197049914,0.176990998,0.180194617,0.413548014,0.356064117,0.207289131
6763,0.586314414,0.244339203,0.093436056,0.204234001,0.216807431,0.708185701,0.038128111,0.142102893,0.51446162,0.444894276,0.086930472,0.721084574,0.221740731,0.54806388,0.183723106,0.17498858,0.180773041,0.410610365,0.379787906,0.212100569
6764,0.580622495,0.250087605,0.0866753,0.193263008,0.22758116,0.706375305,0.03828529,0.139420021,0.513690339,0.384816964,0.086719312,0.721306519,0.192025592,0.542166351,0.194086105,0.168694034,0.194638631,0.410242779,0.329337821,0.211728384
6765,0.581787386,0.248650224,0.0866753,0.17512202,0.214709688,0.706941869,0.046467941,0.138913181,0.513570416,0.364840328,0.086443997,0.721152621,0.208671156,0.549142882,0.200414184,0.173750978,0.199460961,0.39994676,0.269815732,0.268560326
6766,0.57853664,0.237908182,0.095280556,0.181091455,0.216312387,0.731668851,0.05272695,0.140293862,0.516111125,0.407284098,0.086781484,0.502371045,0.184217898,0.542572721,0.197300126,0.168079528,0.197740306,0.395354628,0.244990004,0.278494723
6767,0.572340882,0.236631663,0.092420308,0.173917744,0.233189286,0.715649262,0.059253778,0.144996086,0.514081887,0.404632236,0.088215917,0.459155862,0.168090877,0.532943471,0.195159753,0.176963106,0.201390489,0.394170141,0.216833136,0.300993856
6768,0.539705088,0.238906229,0.0866753,0.158991045,0.230340758,0.702103077,0.105155691,0.138913181,0.51363414,0.352897765,0.092503205,0.531851452,0.166860967,0.531210744,0.224037055,0.174340909,0.19478334,0.39695672,0.214500456,0.339357225
6769,0.53274325,0.235264572,0.0866753,0.149999054,0.230222464,0.698729733,0.23656821,0.139494059,0.511302864,0.310602986,0.096360247,0.531808118,0.166646745,0.514768786,0.212504033,0.16927472,0.193816602,0.401406589,0.227867339,0.336463668
6770,0.530560584,0.234495782,0.0866753,0.148531087,0.260678384,0.70640668,0.743719016,0.139287903,0.511427328,0.304862198,0.104679932,0.4054661,0.166670833,0.502661895,0.196696885,0.167373492,0.185604074,0.415226805,0.209444449,0.335107057
6771,0.517936032,0.233762269,0.084181414,0.15166411,0.247301255,0.710235749,0.837825394,0.138510229,0.511408806,0.329284662,0.119217951,0.711920849,0.166902649,0.494948628,0.189293946,0.17865856,0.205146193,0.415381787,0.217168191,0.337270606
6772,0.520642504,0.233757429,0.084181414,0.150927172,0.217315793,0.710145015,0.871551317,0.138520636,0.516685502,0.335582986,0.122284788,0.534098321,0.167924021,0.450490445,0.187587908,0.177346024,0.211114175,0.419003902,0.251533385,0.341095017
6773,0.521290699,0.234032382,0.087056245,0.148970583,0.219912396,0.709518696,0.890702408,0.139287903,0.515463699,0.325418032,0.155810068,0.448883337,0.171500666,0.374995956,0.188558377,0.178356876,0.211213822,0.421436686,0.26986306,0.345793747
6774,0.52210261,0.234522653,0.093823716,0.145144116,0.212199219,0.704726541,0.918983215,0.139287903,0.515728418,0.319211904,0.15062177,0.684723743,0.171918506,0.340959152,0.196670633,0.176869717,0.212096206,0.414604904,0.231675948,0.347522605
6775,0.511752647,0.234882424,0.453567855,0.139753812,0.209711306,0.702591539,0.929345429,0.137408493,0.514397866,0.303590661,0.43200279,0.483378517,0.180092918,0.322194924,0.209293909,0.179848999,0.235795313,0.410067548,0.237931412,0.315203165
6776,0.536022545,0.235641873,0.385895005,0.14175614,0.208993401,0.702167197,0.956225532,0.138913181,0.513994743,0.318205925,0.441074671,0.372684627,0.178880383,0.3160383,0.213063752,0.184335489,0.22765646,0.401919627,0.244249261,0.273339594
6777,0.533940994,0.235412773,0.234780951,0.141513092,0.209495055,0.705943425,0.972811753,0.138913181,0.513854114,0.305469559,0.504987637,0.338162977,0.177052968,0.342771115,0.216905668,0.182697072,0.254220556,0.401792931,0.239947503,0.284084262
6778,0.514406057,0.236275594,0.165657601,0.1428416,0.210892494,0.714496458,0.926244556,0.138913181,0.514987658,0.316838626,0.465838453,0.555084929,0.174041071,0.362948645,0.206666932,0.181019927,0.233474843,0.426486263,0.242936984,0.33261613
6779,0.506646366,0.235980179,0.275647416,0.14679476,0.210510109,0.721969525,0.895573167,0.138913181,0.521767489,0.362636845,0.483016296,0.44964517,0.170356756,0.463184292,0.207521353,0.180542354,0.216649806,0.449503958,0.2448442,0.366805765
6780,0.499292524,0.238080398,0.149370617,0.151205158,0.210377655,0.724967786,0.889120042,0.138913181,0.538566945,0.351001624,0.429907115,0.518106863,0.168628633,0.522278711,0.230979013,0.176274376,0.211989969,0.452052023,0.22293138,0.322940195
6781,0.501724245,0.236021124,0.123751514,0.15230465,0.210842667,0.725665054,0.865781463,0.138913181,0.549730201,0.348953746,0.461430972,0.275269141,0.168726566,0.518896548,0.218532345,0.181534635,0.20486124,0.45340009,0.216039109,0.288964669
6782,0.513156488,0.238052121,0.162812682,0.165085586,0.211668667,0.740233176,0.885379179,0.138913181,0.541033157,0.391453837,0.449001566,0.27557144,0.167704626,0.51555137,0.224691024,0.184524817,0.209796832,0.427816208,0.220569163,0.269796659
6783,0.552337907,0.242423727,0.207662602,0.176592481,0.21483228,0.768074823,0.856180317,0.140293862,0.529743005,0.449755237,0.453921596,0.306572865,0.167386827,0.445435827,0.287879189,0.180145198,0.202668122,0.425045715,0.224854441,0.268898008
6784,0.515941395,0.244638628,0.211088915,0.17284448,0.210268427,0.750334055,0.797533721,0.140293862,0.524066121,0.44969602,0.400548574,0.43688572,0.167452693,0.342721239,0.243393992,0.177102336,0.209799387,0.426423976,0.225140021,0.283017293
6785,0.51712472,0.23641986,0.210651649,0.185049562,0.207907626,0.741441248,0.506656149,0.139606084,0.518844928,0.432848422,0.406917802,0.330575903,0.166852338,0.25376262,0.218190391,0.196769712,0.209341378,0.436316998,0.215631538,0.289470309
6786,0.500332549,0.23863529,0.14247701,0.212973739,0.211075278,0.730325285,0.307944363,0.139606084,0.516937702,0.426924118,0.420908949,0.295123003,0.166979497,0.237045609,0.22596557,0.186457072,0.23249704,0.42755642,0.273141151,0.295228072
6787,0.512553206,0.245356415,0.106536922,0.179486706,0.209270867,0.738245806,0.360548003,0.139606084,0.51575986,0.45778057,0.436639697,0.296513647,0.167160689,0.239425704,0.217725267,0.176433397,0.297590998,0.414310431,0.286938457,0.344940891
6788,0.522475402,0.240048916,0.219960143,0.175044387,0.211255015,0.735376172,0.37422928,0.139606084,0.516118703,0.446071406,0.372893081,0.29562657,0.166813816,0.259491722,0.30046151,0.182488838,0.384534925,0.40336976,0.241847503,0.340391734
6789,0.503512975,0.248467318,0.345273532,0.176171912,0.216010289,0.725564283,0.55658589,0.139606084,0.516633829,0.410867943,0.270985534,0.299574422,0.167590065,0.293072585,0.201708566,0.172420451,0.46327575,0.397510384,0.229797067,0.296810642
6790,0.501483858,0.277387057,0.251518439,0.18257797,0.216092137,0.726942964,0.507239766,0.139606084,0.518055364,0.420784871,0.19836815,0.290270342,0.168736391,0.314053191,0.201139487,0.184134948,0.499674302,0.397791796,0.218522399,0.252622252
6791,0.494572345,0.327390068,0.281254976,0.182663379,0.231691366,0.726639406,0.494528238,0.139606084,0.520788847,0.427502391,0.143700905,0.285181204,0.170089235,0.329174934,0.204207655,0.201057174,0.466207486,0.39830773,0.217772789,0.223989618
6792,0.487564422,0.352033053,0.20299221,0.187646755,0.236769995,0.720321741,0.424445544,0.139606084,0.515102917,0.431226725,0.136847716,0.465308719,0.174669125,0.31751871,0.186694295,0.244204772,0.430028004,0.397494131,0.217893057,0.347509406
6793,0.491350391,0.375036753,0.140666574,0.196358008,0.234995303,0.723804026,0.484427843,0.139606084,0.521166719,0.48346294,0.134924275,0.503580658,0.221117052,0.294115851,0.193062739,0.203975109,0.434655236,0.410850223,0.217762546,0.356052577
6794,0.508239413,0.362108206,0.121320874,0.209350233,0.241393157,0.733959826,0.603749591,0.139606084,0.517778625,0.444057314,0.135522317,0.515229511,0.283408505,0.289113942,0.447754803,0.19553138,0.41852385,0.403255228,0.217525339,0.362666715
6795,0.537322347,0.315935375,0.155547385,0.198978407,0.235145868,0.726570425,0.826418695,0.139606084,0.523350928,0.423855826,0.125555456,0.517506367,0.314128231,0.29330035,0.278764156,0.188120524,0.411434076,0.41122652,0.2121835,0.364614426
6796,0.517685249,0.258066731,0.093436056,0.17591757,0.217625568,0.717603098,0.827542577,0.139606084,0.519544506,0.347292458,0.12125257,0.514062079,0.324570449,0.301613688,0.183380105,0.174311777,0.402657247,0.413553171,0.208395053,0.356493032
6797,0.526379085,0.247442433,0.0866753,0.153456403,0.215611502,0.701861825,0.835352489,0.137413856,0.527650102,0.313597679,0.111575178,0.546059178,0.27903057,0.309086223,0.18203008,0.169353549,0.357712312,0.405827917,0.205349356,0.358764504
6798,0.553657212,0.250765883,0.0866753,0.152857279,0.213600607,0.7039325,0.874295902,0.137413856,0.522061084,0.335623621,0.111357601,0.509940088,0.21611017,0.307707728,0.181491157,0.169722063,0.33285772,0.410120848,0.200993696,0.36173249
6799,0.543074277,0.258001629,0.094578892,0.15194229,0.224493394,0.704037326,0.924827838,0.139606084,0.519603864,0.324885069,0.133696918,0.508720854,0.179634835,0.346548799,0.183272404,0.188388883,0.495407308,0.401599436,0.20018189,0.357051537
